user_id,age,gender,region,subscription_type,payment_method,primary_device,account_age_months,favorite_genre,time_of_day,recommendation_source,session_count,avg_watch_time_minutes_per_week,watch_sessions_per_week,completion_rate,avg_rating_given,app_rating,recommendation_click_rate,days_since_last_login,churned,churn_probability,predicted,experiment
F8tL6sIRLnu9QvuNKmcW5JqAeltEs0QRBykg8egS3J0=,27,Male,Asia,Basic,Gift Card,Laptop,40,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015445444712942635,0,indomain
Dhw0oeu32hJViGM8WakyA6abSX6FC1KpALQ7NTkYABM=,27,Male,Asia,Basic,Gift Card,Laptop,43,Unknown,Unknown,Search,5,64,1,100,5,5,0,57,0,0.08662362157519703,0,indomain
EYI2T5DawGvf3KkYkArXfMd7mTIR9bDoFuhJK93AC4Y=,38,Female,Europe,Basic,Gift Card,Laptop,63,Unknown,Unknown,Search,2,54,1,100,3,5,0,0,1,0.9688392273933657,1,indomain
pv1PRYVZIOXA6mbiH7rewLSI7lo5qnp0HDp1hQECwwI=,26,Male,Asia,Premium,Gift Card,Laptop,32,Unknown,Unknown,Trending,1,374,1,23,5,2,0,60,1,0.9761226693319507,1,indomain
3H56pZm8qOATWZC7ukaTip0fHIVAvRZp91z5cASn6OU=,27,Male,Asia,Basic,Gift Card,Laptop,3,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015050078158968689,0,indomain
Nj2l6u+1RJW6iY2ZXBJw18/5kkn9kE9L6OYirGxkG4k=,27,Male,Asia,Basic,Gift Card,Laptop,19,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015118953055630914,0,indomain
DgjN9Wmn66bQapT88sT5om2r1OyQkKnul+pHxrBIFtk=,21,Male,Africa,Basic,Gift Card,Mobile,24,Unknown,Unknown,Algorithm,1,74,1,23,5,2,0,30,0,0.1615088445080374,0,indomain
mSVBefy7dwrPZMkDKSZBF67mtqc5UXpxRNDS3m7zjYw=,27,Male,Asia,Basic,Paypal,Laptop,27,Unknown,Unknown,Trending,1,87,1,23,5,2,0,30,0,0.018196166168145813,0,indomain
IpF/hR8sfARdao294Jy69Tq+wERDG5WFyvH3GzH51aA=,17,Female,Asia,Basic,Paypal,Mobile,5,Unknown,Unknown,Algorithm,2,44,1,100,3,5,50,13,1,0.9630064275050599,1,indomain
NSDA6qMxedsGVK1aA/s6zfUzj3JCkQ7pcijz0XCm3FM=,27,Male,Asia,Basic,Gift Card,Laptop,8,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015046035429713748,0,indomain
hnaWTWPEsJRlLeRt2CEVw2zR0vmTcY+ioyZmjdpnoBk=,27,Male,Asia,Basic,Gift Card,Laptop,23,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,0,0.9289365000706298,1,indomain
9btbfweOg0EFsErWRPDdAAcaJTZdSCCQ9A9ByUOyxAQ=,38,Female,Europe,Basic,Gift Card,Laptop,103,Unknown,Unknown,Trending,1,74,1,100,5,5,0,33,0,0.4616718395233001,0,indomain
BjWN1RMmHT4ned7+lTxBprO9p8bo6AYXMMvDwg7J2vM=,27,Male,Asia,Basic,Gift Card,Laptop,20,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015109850913916914,0,indomain
6heTb7WiP9GufvZ48dz6oUb5IJcVVjYc7PDqM9wKymY=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,0,0.8575429612889873,1,indomain
p7yQwxfOlFfb/icqKDke/tizUxw4UQjpm/SMeqZaVgg=,27,Male,Asia,Basic,Gift Card,Laptop,38,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015168133106580503,0,indomain
8u+LL1ail7I0cDS05ALGl9P19+Dy40RjH6Bz7bVUMrw=,27,Male,Asia,Basic,Gift Card,Laptop,68,Unknown,Unknown,Trending,1,74,1,23,5,2,0,30,0,0.06746660928045281,0,indomain
AiCsAEKwVAW1B+Si7VhB2QPe+7fenblPmMSeNCCWK6s=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,2,54,1,100,3,5,0,0,1,0.9756597700322753,1,indomain
LfRjmOiOlOafk7mqk4gKz1RpoBEs1+YTuqaBVSsmXic=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,0,0.8575429612889873,1,indomain
hsf1/W7+LUZ2q4WXGo4+bTAHtA39z6SvWKTN+W4Qqr8=,27,Male,Asia,Basic,Gift Card,Laptop,16,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.01510320493151861,0,indomain
v8tsPirtD/Paac3lWql5w/O0zhP8r71l4oG2Mid+fpw=,30,Male,Europe,Basic,Gift Card,Laptop,76,Unknown,Unknown,Trending,1,74,1,100,2,5,0,0,1,0.9743765130688065,1,indomain
69Z7hUd4tCTVKqgpq3tuue9FuzsDHVVhGuiwxv3nMNg=,23,Female,Europe,Basic,Gift Card,Laptop,37,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,1,0.8141653164670283,1,indomain
iTFmEDDl2bw6ORsfvpbz92YdbV5JXVnYYO7NK4hVEgE=,24,Female,Asia,Basic,Gift Card,Laptop,29,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,0,0.952529268202072,1,indomain
HEjxPwJB3O3yPMpXwIBUF1gO4G/JgaB/tgcm9mmHC48=,19,Male,Asia,Basic,Gift Card,Mobile,3,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,31,1,0.9617858368709818,1,indomain
rC872ehmUxWsBKI2Lt5G3i+eOK5wx8KD9l2pBajH2Yw=,31,Male,Asia,Basic,Gift Card,Laptop,75,Unknown,Unknown,Search,4,66,1,100,4,5,0,60,1,0.9750567321938408,1,indomain
4FK5gtwHoEfahhxLDBFk7Rfj1AUoGfc1OxHe/KmJH78=,21,Male,Asia,Premium,Debit Card,Laptop,0,Unknown,Unknown,Trending,2,256,2,23,5,2,0,60,1,0.9759251378552445,1,indomain
Q4O1d8voziGKv8PuAKrtGeX7HWM2Ys3slJfEWWBLiIs=,28,Male,Europe,Premium,Gift Card,Laptop,129,Unknown,Unknown,Trending,1,230,1,23,5,2,0,60,1,0.9761250711970642,1,indomain
IcJJ9du+0dtWMwjBSmoYx0IJSdPNwpelvyCRSsyKnYE=,20,Male,Europe,Basic,Paypal,Mobile,22,Unknown,Unknown,Algorithm,1,87,1,100,5,5,0,36,1,0.15281411705856776,0,indomain
ScwPWwRKlYxfSbfuzBhGvmJxWg/CxS2KxDSjuHSniAs=,27,Male,Asia,Basic,Gift Card,Laptop,40,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015445444712942635,0,indomain
houQ9hZY1Cl8hS9aAXbnz6rhTjt8u6bCcwDJ93pOHQE=,27,Male,Asia,Basic,Gift Card,Laptop,30,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,1,0.5690740454252227,0,indomain
x4QssIJI71V7s+9p0aFLdwiTSV80gqBSpWNDKzDvyaQ=,27,Male,Asia,Basic,Gift Card,Laptop,16,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.01510320493151861,0,indomain
HfWgNnpHo73TKVwcC9JM4PUZtV8OxLEsV4mA03Jy3/g=,27,Male,Asia,Basic,Gift Card,Laptop,12,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,0,0.7683166993442067,1,indomain
J4GutJRIe+auNKP8r3w6xr9tNxs/2hrOtkcEt9rl3SY=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,55,1,100,5,5,0,31,0,0.015261426698324983,0,indomain
lXxMgDHQkk99xztfI6ILOpgMEvixbNgRHuEuSmNP1K4=,31,Male,Asia,Basic,Gift Card,Laptop,5,Unknown,Unknown,Trending,1,74,1,100,5,5,0,32,1,0.8385730848714434,1,indomain
Um4K2zxAoecSZAUJ94UsfAuyx1un4uUUphGi39fZUr0=,27,Female,Asia,Basic,Gift Card,Laptop,5,Unknown,Unknown,Trending,1,74,1,100,5,5,0,33,0,0.8513748439512554,1,indomain
WAEBoqQFIU+MGvC2QRdf3hebVtvB/xmMJ/30asbxZMQ=,25,Female,Asia,Basic,Gift Card,Mobile,6,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,30,0,0.02114425004718544,0,indomain
jKVxc2c+G0M2xUde+nczHnFesj76qy3I8094V7In/T0=,27,Male,Asia,Basic,Gift Card,Laptop,3,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015050078158968689,0,indomain
jsXlibhm36Q9IrDW4YiEAKTu1Aj20J9QjOiy6b+B0kw=,27,Male,South America,Basic,Gift Card,Laptop,59,Unknown,Unknown,Search,2,74,1,100,5,5,0,41,0,0.028862293176095125,0,indomain
czU7a7lkjYogKV0IrE50Zlr6PU4eQIe+yzfCO5osLXc=,25,Female,Europe,Basic,Gift Card,Laptop,50,Unknown,Unknown,Search,3,74,1,100,4,5,0,30,1,0.08150036599093649,0,indomain
VdY6s2w3KGoAssqIwSMXIeGz2mH1dANMBfWEzl9Ndaw=,26,Male,Asia,Basic,Gift Card,Mobile,31,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,30,0,0.018419142976261158,0,indomain
JjCJ1D9W40tQQGvXwDogcZ2Pkc1tOxkxsBPbytnWuR8=,27,Male,Asia,Basic,Paypal,Mobile,51,Unknown,Unknown,Algorithm,1,87,1,23,5,2,0,30,0,0.016515491306459434,0,indomain
cUAN1QUKh5rJM1vMDBT9wMbAu7kkjPQ2OernmNWAsxU=,27,Male,Asia,Basic,Gift Card,Laptop,16,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,1,0.7273257045784209,0,indomain
pGiox2g2iiALwGL6F/STbqFTGGq8wR7LjPOVE6rF9nE=,27,Male,Europe,Basic,Gift Card,Laptop,37,Unknown,Unknown,Trending,1,74,1,100,2,5,0,0,1,0.9443935171949557,1,indomain
zR8c48ZpBua3ONUBVxovwf5VnVjvFfMr46VmLANCFi4=,34,Female,Europe,Basic,Gift Card,Laptop,156,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.0169086227771713,0,indomain
4vjD1b6gjNwm6s8wHrUq8DNa2XyS3ncbHAveKLWPrRU=,27,Male,Asia,Basic,Gift Card,Laptop,9,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.01504762713977201,0,indomain
6JNj6zt4CrPbOiptVo7e/1xRoBSsARqme8eO/f8+H2Q=,27,Male,Asia,Basic,Gift Card,Laptop,15,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015104638356301953,0,indomain
t0ye55gSTFLPVHOLAZyeYhnIbOXRXt0s8TqbOdtqJ04=,27,Male,Asia,Basic,Gift Card,Laptop,41,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.01533944987581,0,indomain
7io2YTn2FrSq1732O3xodVjXvq4kJy3xf6kaHkyucPA=,54,Male,Europe,Premium,Gift Card,Laptop,120,Unknown,Unknown,Trending,1,734,1,23,5,2,0,60,1,0.9761342559960553,1,indomain
8LMMS5IiBdBV1Lp/RqrBShLwU/iRc3JIpzrbfyGHR8Y=,25,Female,Asia,Basic,Gift Card,Laptop,111,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.023001385709593435,0,indomain
gnG/+INVRQUHXDZtihFCVTqPvztpcpeNXwueZmBpgiQ=,27,Male,Asia,Basic,Gift Card,Laptop,35,Unknown,Unknown,Search,2,74,1,100,5,5,0,31,0,0.037952881541487925,0,indomain
iPAFyxVEzziC+wkqsMlySQ1/zSW5nKo9kJfwv+lxfww=,27,Male,Asia,Basic,Gift Card,Laptop,22,Unknown,Unknown,Search,1,66,1,100,5,5,0,33,0,0.0506504451177904,0,indomain
/yJrtnLQAouDfan3IqQKtdPelEUmzQ5puCd5d1N3uHI=,29,Male,Asia,Basic,Gift Card,Laptop,122,Unknown,Unknown,Trending,1,74,1,100,2,5,0,0,1,0.9711665322869814,1,indomain
lGxz0FoG8d9s/54aQM29K8QAwQl2fILO64fpVsFSW+k=,28,Male,Asia,Basic,Gift Card,Laptop,80,Unknown,Unknown,Search,4,65,1,100,5,5,0,45,0,0.053527478350225116,0,indomain
q+TP4LXgz75DRJ9ENn/s8oNEZd7us6MuiLgFYDgmGCs=,38,Female,South America,Basic,Gift Card,Laptop,69,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.017289190954154297,0,indomain
BgdaGI2vJpMjtjmv7qINBeBRH9zlUmyg1nHrRPgdBkU=,27,Female,Europe,Basic,Gift Card,Laptop,107,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.01961746839122187,0,indomain
UaDs5nIpxdx5//poRG1PSWJ3BxiRHxMVnwAAtZO3tqc=,27,Male,Africa,Basic,Gift Card,Mobile,49,Unknown,Unknown,Algorithm,2,74,1,100,3,5,0,22,1,0.9713591193775508,1,indomain
9BVW+cToffzFJL/olkaL0aPjv0O1Z6cB+lCcLohnEcg=,27,Male,Asia,Basic,Gift Card,Laptop,20,Unknown,Unknown,Search,2,54,1,100,5,5,0,60,1,0.9702555137989255,1,indomain
W4BZzmeXz+qoIpwgC0ECJycVT67iPRfhQqJ4V+KfaSU=,21,Male,Europe,Basic,Gift Card,Laptop,65,Unknown,Unknown,Search,1,87,1,23,5,2,0,30,0,0.0847909674106639,0,indomain
87nOjscN/C3QXpo32V0yk2Q4CsV5qEQSdKiV2kqmvbo=,40,Male,Asia,Basic,Gift Card,Mobile,57,Unknown,Unknown,Algorithm,1,87,1,23,5,2,0,31,1,0.9621872879327643,1,indomain
x6W0XaGvIruJxJWNX5qm8QBmCTptLtxLtCoxq/2+UfY=,27,Male,Asia,Basic,Gift Card,Laptop,41,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.01533944987581,0,indomain
rwlXtYkp7J0PVtWa4l8eWtxRQQEk6UQOsjdntNSGGNg=,33,Female,Europe,Basic,Gift Card,Mobile,50,Unknown,Unknown,Algorithm,1,74,1,23,5,2,0,30,0,0.05718449715494368,0,indomain
Ut5YFQ/RsOH3c7HvlU3fEQTKJreCJeVE31Fn2sErUIQ=,27,Male,Asia,Basic,Gift Card,Laptop,5,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,0,0.6115178941510496,0,indomain
d5EdbBbhDkxALKkXnOHdXur6OnVlOkAtcFWI5GwL20I=,27,Male,Europe,Basic,Gift Card,Laptop,40,Unknown,Unknown,Search,1,74,1,100,5,5,0,30,0,0.01888112349999648,0,indomain
W5mjxdd2YZrVSDjnuXwVm/Tc7EzxMpFtQyJUb6JDKZc=,27,Male,Asia,Basic,Gift Card,Laptop,3,Unknown,Unknown,Search,1,55,1,100,5,5,0,31,0,0.015044992945197917,0,indomain
LsoocHAJduXpPqviYeMokjl+THZjLyV6jFo8RwiHY4A=,27,Male,Asia,Basic,Gift Card,Mobile,3,Unknown,Unknown,Algorithm,1,87,1,100,5,5,0,30,0,0.01756821231077871,0,indomain
1mfdDreZJ/P5DJnB+SzDJsMw90UJ1R0yMDh00k0cjHQ=,30,Female,Asia,Basic,Gift Card,Laptop,64,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.949752417234292,1,indomain
DXbIVjCdGFFNrCQRIZ1szXya4Xc7Nta4RIy3DVEFU2U=,27,Male,Asia,Basic,Gift Card,Laptop,14,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015279452731636408,0,indomain
YLUCWtY7sE8P++Z8sS6FKNKMh9soef+DYmczflgYJWY=,27,Male,Asia,Basic,Gift Card,Laptop,60,Unknown,Unknown,Search,1,74,1,100,5,5,0,32,0,0.4949516447412346,0,indomain
H7r97PkpD06AC/veyzOQWvZ3AgLEF67V90OlrX84rIU=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,55,1,100,5,5,0,31,0,0.015261426698324983,0,indomain
NgEzCp0l+An4fgh138abTWCbs3kjuhq0YE732rx7Z7Q=,27,Male,Asia,Basic,Gift Card,Laptop,18,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015119046891941268,0,indomain
o5fU6ocqsV8M5Wt9bnVEdTGJw3OSB2CQTPEd6KLcxKM=,27,Male,Asia,Basic,Gift Card,Laptop,13,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.9463578617076882,1,indomain
BhjyrXqXcYL+/6CQ9AUsd8dVbSgRApnoQMhvos5bR3Y=,27,Male,Asia,Basic,Gift Card,Laptop,12,Unknown,Unknown,Search,1,54,1,100,5,5,0,30,0,0.015036994680527003,0,indomain
qLrQW8/d3c1dKZCm9EFKy/Y52w0XbEFPf5xlWwUNGT8=,27,Male,Asia,Basic,Gift Card,Laptop,12,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,1,0.7683166993442067,1,indomain
AnL0c1NJHX495ZL4kYK5IGZU9WWDc16upQDsNuRCx+c=,19,Female,North America,Basic,Gift Card,Mobile,59,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,31,1,0.9560520524357677,1,indomain
LNCVlDfkAHiakJOzUj+rDBO4ll8FHKceQz/yWFUen3U=,27,Male,Asia,Basic,Gift Card,Laptop,64,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,0,0.7562032251045859,1,indomain
r5OXmf0sIc/oCgyM+svp5nG48UlILI7OvLBDT6YZG3g=,19,Male,Asia,Basic,Gift Card,Laptop,26,Unknown,Unknown,Trending,1,74,1,23,5,2,0,30,0,0.033080380818190036,0,indomain
hlf2xGRg1etYJODK2vm3FWDemWyL3cuS7woH6HA64PQ=,27,Male,Asia,Basic,Gift Card,Laptop,15,Unknown,Unknown,Search,2,54,1,100,3,5,0,0,1,0.9751038255393751,1,indomain
+E6+f8OaPuTw5CSsYtyTxOq+JU42mBG5gF33j0kEDvs=,45,Female,Asia,Basic,Gift Card,Laptop,59,Unknown,Unknown,Trending,1,74,1,100,5,5,0,39,0,0.14191290465909667,0,indomain
7SvpKwGa2wenxUF8A0Hb+R8N51fekHXcuNEmobkYqv4=,32,Female,Asia,Basic,Gift Card,Laptop,107,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.95073354055839,1,indomain
4wRv8jRfpNmp05yfgWPTwCGJOIMysv34RuRRAMGvSk0=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015240117949454592,0,indomain
AXUjxZgu2AcOLTWni8HzQV1Rm+MugVorzXywh5+kQjw=,27,Male,Asia,Basic,Gift Card,Laptop,48,Unknown,Unknown,Search,2,66,1,100,3,5,0,0,1,0.9184473191754492,1,indomain
eYV2fE9weqaVDO+cFbDGoNqrwD/gPoFnJBL0OlS2hIs=,32,Male,Asia,Basic,Gift Card,Mobile,18,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,30,0,0.020325499232780004,0,indomain
u7d/16r32MqfYyxHrLll0Cf6cvrS2Xe1EsZ3neWxFls=,17,Female,Asia,Basic,Paypal,Mobile,19,Unknown,Unknown,Algorithm,1,75,1,23,5,2,0,30,0,0.018546436224179,0,indomain
lQ7jXotc5jAYcq4G/eSLz/h7giLp1z/JMdKRznbRcrc=,27,Male,Asia,Basic,Gift Card,Laptop,24,Unknown,Unknown,Search,2,87,1,100,5,5,0,56,0,0.06480111783928631,0,indomain
3R0RQTnjNg1LPbjKMPnsZI0kg6XSRTO1CD07r/iqkZk=,27,Male,Asia,Basic,Gift Card,Laptop,37,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015207069829508292,0,indomain
RnJQgsYLEF1AFnBtRGRUuAGVvrfnMAM1ClVnBHH9CYA=,44,Male,Asia,Basic,Debit Card,Laptop,144,Unknown,Unknown,Trending,2,74,1,100,5,5,0,57,0,0.02110248974730344,0,indomain
YSDPqlzJfIFaMTKseTDinsRVeFo4pQw7iC4DBPWLyiY=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,0,0.8575429612889873,1,indomain
7u+H5MnBjeQy0aEN3K7raFrOjPrCRKNxdyjQsS9Egc8=,16,Female,Asia,Basic,Gift Card,Mobile,22,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,31,1,0.9050452404746159,1,indomain
S+iYlisnxp8pyCl4xM3IIbNGF7mhGu5+AtTU9QUbKxs=,27,Male,Asia,Basic,Gift Card,Laptop,16,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.01510320493151861,0,indomain
AUxWoo9qn3DgnxTmNWUNDAJ+f0slVkm4sokcxXUlvhY=,27,Male,Asia,Basic,Gift Card,Laptop,47,Unknown,Unknown,Search,1,66,1,100,5,5,0,31,0,0.024713068650964787,0,indomain
qGtvwTrdQI3OwCvMsW5Lu83mO5mRRXnrg6ZcQKEpIoM=,30,Male,Asia,Basic,Gift Card,Mobile,29,Unknown,Unknown,Algorithm,2,74,1,100,5,5,0,39,0,0.018007169546720776,0,indomain
hlQNSDupBXjG3nf2jdF2vVzUJpVKFJTXBWgM6JznBRc=,34,Female,Asia,Premium,Credit Card,Laptop,39,Unknown,Unknown,Trending,1,374,1,23,5,2,0,60,1,0.9761123553804648,1,indomain
P1zHZByayQLQyhrWdQLzF91hXyxCZ7F4ZkFUAapePGM=,37,Female,Europe,Basic,Debit Card,Laptop,117,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.05124217213207689,0,indomain
YzF2ENKlCBKVl+bQ7MM/KBZE7XQBvNvjCCrdYIM1D9c=,18,Female,North America,Basic,Gift Card,Mobile,51,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,31,0,0.9528038324648151,1,indomain
S1l7Jz9dxNI128uZIrbwgrcPo1yPuqoTSrCITmd5JEc=,27,Male,Asia,Basic,Gift Card,Laptop,8,Unknown,Unknown,Search,1,55,1,100,5,5,0,31,0,0.01532961106456651,0,indomain
BTl/+asY6uqMDLocjdkf0l6WfJmfoGF8FltXh27iBJ8=,27,Male,Asia,Standard,Gift Card,Laptop,11,Unknown,Unknown,Trending,1,194,1,23,5,2,0,60,1,0.9760560725847497,1,indomain
7TSrn71PiXVBWsBK99q1Ie07U3IrJz5QVYswRf6P97c=,33,Male,Asia,Basic,Gift Card,Laptop,81,Unknown,Unknown,Search,1,54,1,100,5,5,0,32,0,0.02495918983840322,0,indomain
CGbWxW/Ww6JTJ8mj6x+snYsJgVDrxgi74IyUxlOYoFc=,21,Female,Asia,Basic,Gift Card,Laptop,13,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.02313294225858384,0,indomain
NYe///yKgP2E5OWnfhxUkutF8ADCX5XXkT3hwK1YMRc=,41,Male,Asia,Basic,Gift Card,Mobile,1,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,31,1,0.9644554907237207,1,indomain
gaMWnQCBKCK9IHPCCUtbhTJ+hRgz96YzhxDBtWGjVAE=,27,Male,Europe,Basic,Gift Card,Laptop,63,Unknown,Unknown,Trending,1,87,1,100,5,5,0,32,0,0.7150423209905616,0,indomain
iPaD2ZoVkMTEdrTPFuiO4RcACUdLe0VV3joAib+WJmA=,32,Male,Asia,Basic,Gift Card,Laptop,16,Unknown,Unknown,Trending,2,74,1,100,5,5,0,48,0,0.01984492957115096,0,indomain
p7QyO0sjKArkp2FDYpdq1308d7Yfc+cwQzct6l+xpR0=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015240117949454592,0,indomain
J4AttXM8zJtcfLhDhy8jtf9Hfye1gpN6LmtEfyu3348=,27,Male,Asia,Basic,Gift Card,Laptop,44,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015329602338945984,0,indomain
IlizyOCVGFf0WXit+j7nUawuBZnwGne24VMnekLAjSA=,27,Male,Asia,Basic,Gift Card,Mobile,6,Unknown,Unknown,Algorithm,1,74,1,23,5,2,0,30,0,0.14575086064601817,0,indomain
FGq8Cg7Yr4Y1jkFaqV5Z8emyngo+2ditOw3AtDOFd1w=,26,Male,Asia,Basic,Gift Card,Laptop,14,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.9510499213006982,1,indomain
FhfhUSmS9uzoILMkuW3joDcmClP3UTGHXXsm6Nu2Ngo=,40,Male,Europe,Basic,Gift Card,Mobile,12,Unknown,Unknown,Algorithm,2,74,1,100,5,5,0,37,0,0.01770929890884841,0,indomain
4mocjrDi5xv7ZssvPCNvcUOWUgnYlAXFlYRlKJB8cNU=,27,Male,Asia,Basic,Gift Card,Laptop,28,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.9296691820367535,1,indomain
a65Xq4aV+XYhbPBXM3caTGTvM8VQCanJvvINGVcYyrQ=,23,Female,Asia,Basic,Gift Card,Laptop,58,Unknown,Unknown,Search,1,74,1,100,5,5,0,32,0,0.6717008189639107,0,indomain
HlOXxONMasGuO6CALVuj4RvxKF591MYrBc3KpflmA7E=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015240117949454592,0,indomain
Ty6b8ggSurCeg9wO+anCQEbMI1AlnuJTDZFNcyltVE4=,34,Female,Asia,Basic,Gift Card,Laptop,72,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,0,0.8924417737579468,1,indomain
Ka/IOW5ZGBzOyr9c7MUxTXxpHp9cQmPyM+0c07zL7xs=,27,Male,Asia,Basic,Gift Card,Laptop,21,Unknown,Unknown,Search,1,74,1,100,2,5,0,1,1,0.9744038250737905,1,indomain
juA/unrU/XqHVTpefiU95vu9OY3c/gE9Gk8yqNwDl3U=,23,Male,Asia,Basic,Gift Card,Mobile,44,Unknown,Unknown,Algorithm,1,87,1,23,5,2,0,60,1,0.9539405154751022,1,indomain
U8NsrZZXJDz4XrN+Ec/Q8npDBonMfFW9i3dWSwoaPEw=,33,Male,North America,Basic,Gift Card,Laptop,136,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.9241285359482414,1,indomain
9blNU0gV06A/jdd+zXBbBh0rjU95dnOVNa6+pl5W4Zg=,41,Male,Asia,Basic,Gift Card,Laptop,70,Unknown,Unknown,Search,1,74,1,100,5,5,0,32,0,0.4363861514775737,0,indomain
0qJaObyrgNgda17tS2ULr4f0e9JH3t6cCpqRmV7iIx4=,27,Male,Asia,Basic,Gift Card,Laptop,15,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015104638356301953,0,indomain
nJZJSHeYH1XW9g0c1W0eD/hPDQSt6Wr7CpKKGmRVPRI=,27,Male,Asia,Basic,Gift Card,Laptop,7,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015045874751078594,0,indomain
mUkLYSVER/7BMn/SW9WiKptVSj5+/e9b2StTnjq2qck=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,2,5,0,0,1,0.9749131270952988,1,indomain
vU45QWd7EwLfjP2z6ZAQ6ViYENPslhtsxnwta+z7ACg=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015240117949454592,0,indomain
fABcmBKSihxNglyQu1NlM44zriL8rRR+bl8sXiM94iQ=,27,Male,Asia,Basic,Gift Card,Laptop,6,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015059742966609972,0,indomain
C5LdOvVgatBxOS/umBpR5qEjFQ/cdCVxnbQxPS1WeG4=,27,Male,Asia,Basic,Gift Card,Laptop,5,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015050927744058862,0,indomain
